uid,traj_id,start_time,end_time,node_sequence,time_sequence
67,93,23:36:48,15:34:50,"[0, 205, 0]","[""23:36:48"", ""15:03:24"", ""15:34:50""]"
67,95,00:47:03,01:02:04,"[0, 83]","[""00:47:03"", ""01:02:04""]"
67,96,14:32:31,14:47:31,"[6, 0]","[""14:32:31"", ""14:47:31""]"
67,97,02:55:50,03:10:50,"[0, 83]","[""02:55:50"", ""03:10:50""]"
67,98,14:47:04,15:02:04,"[18, 0]","[""14:47:04"", ""15:02:04""]"
67,100,14:11:19,14:30:28,"[83, 0]","[""14:11:19"", ""14:30:28""]"
67,101,00:35:01,00:50:01,"[0, 83]","[""00:35:01"", ""00:50:01""]"
67,102,01:26:29,01:41:29,"[0, 83]","[""01:26:29"", ""01:41:29""]"
67,103,13:58:22,01:13:30,"[0, 83]","[""13:58:22"", ""01:13:30""]"
67,108,01:01:13,01:16:13,"[195, 0]","[""01:01:13"", ""01:16:13""]"
67,115,03:36:37,03:51:39,"[195, 0]","[""03:36:37"", ""03:51:39""]"
67,120,04:07:13,06:49:44,"[0, 14, 0]","[""04:07:13"", ""04:22:29"", ""06:49:44""]"
71,2,09:49:27,10:24:22,"[0, 28]","[""09:49:27"", ""10:24:22""]"
71,3,02:20:33,02:35:34,"[0, 83]","[""02:20:33"", ""02:35:34""]"
71,4,08:43:28,08:58:32,"[6, 0]","[""08:43:28"", ""08:58:32""]"
71,5,00:45:27,01:00:28,"[0, 83]","[""00:45:27"", ""01:00:28""]"
71,6,10:54:28,11:09:30,"[6, 0]","[""10:54:28"", ""11:09:30""]"
71,8,11:02:58,12:50:58,"[6, 0]","[""11:02:58"", ""12:50:58""]"
71,9,00:35:47,11:03:52,"[0, 6, 28, 83, 6]","[""00:35:47"", ""04:55:04"", ""06:24:22"", ""06:39:24"", ""11:03:52""]"
71,10,13:52:28,14:22:32,"[171, 18, 0]","[""13:52:28"", ""14:07:28"", ""14:22:32""]"
71,13,10:03:34,13:47:22,"[6, 0]","[""10:03:34"", ""13:47:22""]"
71,14,01:31:34,02:01:36,"[0, 83]","[""01:31:34"", ""02:01:36""]"
71,15,10:31:52,11:15:36,"[0, 60]","[""10:31:52"", ""11:15:36""]"
71,18,09:57:51,10:12:52,"[83, 0]","[""09:57:51"", ""10:12:52""]"
71,19,11:44:28,11:59:28,"[83, 0]","[""11:44:28"", ""11:59:28""]"
71,20,00:55:34,01:27:19,"[0, 83]","[""00:55:34"", ""01:27:19""]"
71,21,14:30:23,14:45:26,"[83, 0]","[""14:30:23"", ""14:45:26""]"
71,22,14:17:22,14:47:23,"[83, 6, 0]","[""14:17:22"", ""14:32:23"", ""14:47:23""]"
71,23,02:24:05,04:46:06,"[0, 83]","[""02:24:05"", ""04:46:06""]"
71,25,01:13:11,01:47:02,"[0, 83]","[""01:13:11"", ""01:47:02""]"
71,26,01:44:21,01:59:24,"[0, 83]","[""01:44:21"", ""01:59:24""]"
71,27,15:10:13,15:25:17,"[83, 0]","[""15:10:13"", ""15:25:17""]"
71,28,01:55:41,02:10:43,"[0, 18]","[""01:55:41"", ""02:10:43""]"
71,29,14:10:33,14:25:37,"[83, 0]","[""14:10:33"", ""14:25:37""]"
71,30,01:35:22,01:50:23,"[0, 6]","[""01:35:22"", ""01:50:23""]"
71,31,13:44:04,13:59:05,"[6, 0]","[""13:44:04"", ""13:59:05""]"
71,32,02:39:58,02:54:58,"[0, 18]","[""02:39:58"", ""02:54:58""]"
71,34,00:45:04,01:00:05,"[0, 6]","[""00:45:04"", ""01:00:05""]"
71,35,01:47:34,02:02:35,"[0, 6]","[""01:47:34"", ""02:02:35""]"
71,36,14:47:58,15:03:02,"[83, 0]","[""14:47:58"", ""15:03:02""]"
71,37,14:47:17,15:02:17,"[83, 0]","[""14:47:17"", ""15:02:17""]"
71,38,01:30:07,01:45:11,"[0, 6]","[""01:30:07"", ""01:45:11""]"
71,39,14:17:33,14:32:34,"[83, 0]","[""14:17:33"", ""14:32:34""]"
71,40,01:43:05,01:58:05,"[0, 83]","[""01:43:05"", ""01:58:05""]"
71,41,13:36:04,13:53:27,"[6, 0]","[""13:36:04"", ""13:53:27""]"
71,42,13:33:23,13:54:59,"[6, 0]","[""13:33:23"", ""13:54:59""]"
71,43,04:44:03,04:59:03,"[0, 83]","[""04:44:03"", ""04:59:03""]"
71,44,11:49:03,12:04:03,"[118, 0]","[""11:49:03"", ""12:04:03""]"
71,45,01:26:27,01:56:30,"[0, 83]","[""01:26:27"", ""01:56:30""]"
71,46,10:41:07,11:02:51,"[124, 28]","[""10:41:07"", ""11:02:51""]"
71,49,05:24:34,05:39:35,"[83, 28]","[""05:24:34"", ""05:39:35""]"
71,50,13:38:35,13:54:06,"[28, 0]","[""13:38:35"", ""13:54:06""]"
71,52,01:20:34,01:35:35,"[0, 83]","[""01:20:34"", ""01:35:35""]"
71,53,15:28:33,15:57:51,"[83, 0]","[""15:28:33"", ""15:57:51""]"
71,57,05:15:27,13:06:01,"[0, 4, 196, 92, 196, 92, 20, 4, 83, 0]","[""05:15:27"", ""06:09:27"", ""06:39:28"", ""08:07:58"", ""08:38:02"", ""08:53:04"", ""09:08:34"", ""09:25:58"", ""12:50:57"", ""13:06:01""]"
71,58,09:45:04,10:01:19,"[83, 197, 0, 134, 0, 132, 223, 0]","[""09:45:04"", ""10:00:06"", ""10:30:08"", ""18:53:00"", ""19:10:25"", ""09:04:45"", ""09:31:16"", ""10:01:19""]"
71,60,05:38:58,05:53:59,"[6, 0]","[""05:38:58"", ""05:53:59""]"
71,62,11:36:04,16:36:13,"[6, 0, 197, 0]","[""11:36:04"", ""13:41:35"", ""15:41:08"", ""16:36:13""]"
71,63,23:50:05,03:39:22,"[0, 28, 0]","[""23:50:05"", ""00:17:36"", ""03:39:22""]"
71,66,01:10:52,01:40:52,"[0, 83]","[""01:10:52"", ""01:40:52""]"
71,67,15:07:28,15:22:30,"[83, 0]","[""15:07:28"", ""15:22:30""]"
71,71,14:00:34,04:41:40,"[83, 0, 4]","[""14:00:34"", ""14:15:35"", ""04:41:40""]"
71,73,23:08:47,02:03:07,"[0, 28, 83]","[""23:08:47"", ""01:48:04"", ""02:03:07""]"
73,9,02:43:10,04:51:50,"[0, 41, 6, 0]","[""02:43:10"", ""04:21:30"", ""04:36:30"", ""04:51:50""]"
73,13,01:52:38,06:53:46,"[0, 198, 199]","[""01:52:38"", ""06:38:08"", ""06:53:46""]"
73,14,09:59:02,12:40:21,"[199, 198, 190]","[""09:59:02"", ""12:16:08"", ""12:40:21""]"
73,20,02:42:42,11:25:22,"[190, 198, 199, 198, 25, 0]","[""02:42:42"", ""03:17:46"", ""06:17:36"", ""09:37:34"", ""11:09:05"", ""11:25:22""]"
73,42,12:58:09,14:34:41,"[0, 166]","[""12:58:09"", ""14:34:41""]"
74,1,01:32:06,01:47:06,"[0, 6]","[""01:32:06"", ""01:47:06""]"
74,2,14:42:02,15:12:03,"[83, 18, 35]","[""14:42:02"", ""14:57:02"", ""15:12:03""]"
74,7,09:33:32,09:48:32,"[83, 0]","[""09:33:32"", ""09:48:32""]"
74,8,02:08:30,02:23:30,"[0, 83]","[""02:08:30"", ""02:23:30""]"
74,9,12:53:55,13:08:55,"[83, 18]","[""12:53:55"", ""13:08:55""]"
74,11,14:14:34,14:29:34,"[83, 0]","[""14:14:34"", ""14:29:34""]"
74,12,00:14:37,00:29:39,"[0, 6]","[""00:14:37"", ""00:29:39""]"
74,13,00:32:56,01:02:56,"[0, 83]","[""00:32:56"", ""01:02:56""]"
74,14,14:10:59,14:25:59,"[151, 6]","[""14:10:59"", ""14:25:59""]"
74,15,00:45:35,01:00:35,"[0, 83]","[""00:45:35"", ""01:00:35""]"
74,16,12:09:07,13:25:47,"[83, 21, 78, 0]","[""12:09:07"", ""12:24:07"", ""13:10:47"", ""13:25:47""]"
74,17,00:30:04,00:45:04,"[0, 83]","[""00:30:04"", ""00:45:04""]"
74,20,13:59:25,14:14:25,"[83, 0]","[""13:59:25"", ""14:14:25""]"
74,22,00:28:05,00:43:05,"[0, 6]","[""00:28:05"", ""00:43:05""]"
74,23,13:54:03,14:09:03,"[83, 0]","[""13:54:03"", ""14:09:03""]"
74,24,00:23:09,00:57:34,"[0, 83]","[""00:23:09"", ""00:57:34""]"
74,26,14:12:29,14:28:09,"[83, 0]","[""14:12:29"", ""14:28:09""]"
74,27,00:12:11,00:42:31,"[0, 83]","[""00:12:11"", ""00:42:31""]"
74,28,13:58:15,14:13:15,"[78, 0]","[""13:58:15"", ""14:13:15""]"
74,29,00:20:09,00:35:09,"[0, 6]","[""00:20:09"", ""00:35:09""]"
74,30,14:12:08,14:42:42,"[83, 0]","[""14:12:08"", ""14:42:42""]"
74,31,13:48:33,14:03:33,"[83, 0]","[""13:48:33"", ""14:03:33""]"
74,32,00:47:25,01:02:25,"[0, 83]","[""00:47:25"", ""01:02:25""]"
74,33,06:52:03,13:03:44,"[40, 83, 0]","[""06:52:03"", ""12:48:24"", ""13:03:44""]"
74,34,00:56:05,01:11:05,"[0, 83]","[""00:56:05"", ""01:11:05""]"
74,35,14:11:07,14:26:12,"[83, 6]","[""14:11:07"", ""14:26:12""]"
74,36,08:44:25,14:25:25,"[18, 83, 0]","[""08:44:25"", ""08:59:25"", ""14:25:25""]"
74,37,09:00:28,14:46:08,"[6, 83, 0]","[""09:00:28"", ""14:31:08"", ""14:46:08""]"
74,38,00:22:35,00:37:56,"[0, 83]","[""00:22:35"", ""00:37:56""]"
74,39,12:05:29,12:20:29,"[83, 0]","[""12:05:29"", ""12:20:29""]"
74,40,14:16:31,14:46:31,"[83, 0]","[""14:16:31"", ""14:46:31""]"
74,41,00:53:52,01:08:52,"[0, 83]","[""00:53:52"", ""01:08:52""]"
74,42,00:45:37,01:00:37,"[0, 83]","[""00:45:37"", ""01:00:37""]"
74,45,00:47:59,01:02:59,"[0, 6]","[""00:47:59"", ""01:02:59""]"
74,46,03:24:18,03:39:18,"[0, 83]","[""03:24:18"", ""03:39:18""]"
74,48,00:05:24,00:20:24,"[0, 83]","[""00:05:24"", ""00:20:24""]"
74,50,00:11:01,00:26:01,"[0, 83]","[""00:11:01"", ""00:26:01""]"
74,54,12:33:34,12:48:34,"[83, 0]","[""12:33:34"", ""12:48:34""]"
74,55,00:46:58,01:01:58,"[0, 83]","[""00:46:58"", ""01:01:58""]"
74,56,13:01:07,13:16:07,"[83, 0]","[""13:01:07"", ""13:16:07""]"
74,57,00:57:28,01:12:28,"[0, 83]","[""00:57:28"", ""01:12:28""]"
74,58,11:46:55,12:01:55,"[83, 18]","[""11:46:55"", ""12:01:55""]"
74,61,01:17:01,01:32:01,"[0, 83]","[""01:17:01"", ""01:32:01""]"
74,63,00:59:54,01:14:54,"[0, 83]","[""00:59:54"", ""01:14:54""]"
74,66,03:14:42,03:29:42,"[0, 83]","[""03:14:42"", ""03:29:42""]"
74,67,12:19:08,12:34:08,"[83, 0]","[""12:19:08"", ""12:34:08""]"
74,68,10:20:53,14:17:00,"[0, 6, 83, 0]","[""10:20:53"", ""10:35:53"", ""14:02:00"", ""14:17:00""]"
74,69,23:38:55,23:53:55,"[0, 6]","[""23:38:55"", ""23:53:55""]"
74,71,00:40:55,00:55:55,"[0, 6]","[""00:40:55"", ""00:55:55""]"
74,72,13:38:21,14:09:07,"[83, 18, 0]","[""13:38:21"", ""13:53:21"", ""14:09:07""]"
74,74,14:18:25,14:33:51,"[83, 0]","[""14:18:25"", ""14:33:51""]"
74,75,10:51:29,14:33:47,"[0, 83, 0]","[""10:51:29"", ""11:06:29"", ""14:33:47""]"
74,78,00:47:39,01:17:43,"[0, 18, 83]","[""00:47:39"", ""01:02:39"", ""01:17:43""]"
74,79,00:10:54,00:25:54,"[0, 83]","[""00:10:54"", ""00:25:54""]"
74,80,00:25:37,00:40:37,"[0, 6]","[""00:25:37"", ""00:40:37""]"
74,83,14:16:48,14:31:48,"[83, 0]","[""14:16:48"", ""14:31:48""]"
74,85,00:59:37,01:14:37,"[0, 83]","[""00:59:37"", ""01:14:37""]"
74,88,23:29:37,23:44:37,"[0, 83]","[""23:29:37"", ""23:44:37""]"
74,89,13:39:01,14:16:42,"[83, 0]","[""13:39:01"", ""14:16:42""]"
74,90,14:19:52,14:34:52,"[78, 0]","[""14:19:52"", ""14:34:52""]"
74,91,13:48:20,14:03:41,"[78, 0]","[""13:48:20"", ""14:03:41""]"
78,2,19:54:39,22:27:07,"[0, 20, 0]","[""19:54:39"", ""20:09:39"", ""22:27:07""]"
78,20,11:57:47,23:43:46,"[0, 167, 0]","[""11:57:47"", ""12:39:00"", ""23:43:46""]"
78,25,19:21:37,20:21:43,"[0, 200]","[""19:21:37"", ""20:21:43""]"
78,43,12:40:46,13:16:20,"[0, 159]","[""12:40:46"", ""13:16:20""]"
78,44,20:47:05,21:02:06,"[159, 0]","[""20:47:05"", ""21:02:06""]"
78,53,06:51:58,12:44:15,"[0, 25, 30]","[""06:51:58"", ""07:06:58"", ""12:44:15""]"
78,67,15:06:35,15:36:35,"[0, 13, 0]","[""15:06:35"", ""15:21:35"", ""15:36:35""]"
78,95,02:11:00,12:26:36,"[0, 201, 167, 10, 99, 0]","[""02:11:00"", ""09:36:08"", ""10:50:10"", ""11:56:36"", ""12:11:36"", ""12:26:36""]"
82,10,14:13:44,15:25:29,"[13, 0]","[""14:13:44"", ""15:25:29""]"
82,17,12:30:35,18:18:47,"[0, 8, 20, 0]","[""12:30:35"", ""17:46:15"", ""18:02:20"", ""18:18:47""]"
82,18,05:36:29,10:16:37,"[0, 152, 0]","[""05:36:29"", ""10:01:37"", ""10:16:37""]"
82,19,14:05:04,14:36:06,"[0, 193]","[""14:05:04"", ""14:36:06""]"
82,21,12:37:24,12:52:25,"[0, 11]","[""12:37:24"", ""12:52:25""]"
82,37,04:45:26,06:15:26,"[202, 203]","[""04:45:26"", ""06:15:26""]"
82,39,08:44:08,14:18:14,"[0, 204, 205]","[""08:44:08"", ""09:58:28"", ""14:18:14""]"
82,41,12:12:05,13:15:35,"[166, 0, 205]","[""12:12:05"", ""12:30:35"", ""13:15:35""]"
82,42,00:49:30,01:19:30,"[205, 10, 107]","[""00:49:30"", ""01:04:30"", ""01:19:30""]"
82,44,13:12:46,13:58:22,"[0, 11, 205]","[""13:12:46"", ""13:27:46"", ""13:58:22""]"
82,45,01:04:24,01:42:53,"[205, 0]","[""01:04:24"", ""01:42:53""]"
82,46,10:50:59,01:51:37,"[0, 205, 193, 205, 0]","[""10:50:59"", ""13:43:19"", ""17:08:55"", ""18:08:55"", ""01:51:37""]"
82,47,13:20:24,15:27:33,"[0, 164, 193, 205]","[""13:20:24"", ""14:23:03"", ""14:38:03"", ""15:27:33""]"
82,50,14:00:04,14:45:04,"[0, 205]","[""14:00:04"", ""14:45:04""]"
82,51,00:31:52,00:46:53,"[205, 10]","[""00:31:52"", ""00:46:53""]"
82,52,13:40:58,14:28:28,"[0, 206, 205]","[""13:40:58"", ""14:10:58"", ""14:28:28""]"
82,55,14:16:58,15:02:01,"[0, 107, 205]","[""14:16:58"", ""14:31:58"", ""15:02:01""]"
82,56,00:54:34,01:24:34,"[205, 39]","[""00:54:34"", ""01:24:34""]"
82,57,12:54:33,01:08:29,"[0, 11, 206, 205, 207]","[""12:54:33"", ""13:09:34"", ""13:24:34"", ""13:39:38"", ""01:08:29""]"
82,59,12:22:57,14:17:07,"[0, 193, 205]","[""12:22:57"", ""13:45:54"", ""14:17:07""]"
82,60,07:19:46,07:49:52,"[205, 11]","[""07:19:46"", ""07:49:52""]"
82,61,00:35:59,01:06:00,"[205, 0]","[""00:35:59"", ""01:06:00""]"
82,62,12:33:28,13:20:39,"[0, 205]","[""12:33:28"", ""13:20:39""]"
82,63,20:29:17,00:51:19,"[205, 164, 0]","[""20:29:17"", ""00:36:17"", ""00:51:19""]"
82,66,13:33:22,14:19:34,"[0, 206, 205]","[""13:33:22"", ""14:04:31"", ""14:19:34""]"
82,69,10:31:18,14:45:10,"[0, 205]","[""10:31:18"", ""14:45:10""]"
82,70,00:45:41,01:15:45,"[205, 164, 0]","[""00:45:41"", ""01:00:41"", ""01:15:45""]"
82,72,10:22:23,12:38:10,"[54, 205]","[""10:22:23"", ""12:38:10""]"
82,73,12:17:04,13:05:19,"[0, 205]","[""12:17:04"", ""13:05:19""]"
82,74,00:24:52,00:54:52,"[205, 39]","[""00:24:52"", ""00:54:52""]"
82,76,13:53:57,14:17:51,"[206, 205]","[""13:53:57"", ""14:17:51""]"
82,79,05:29:37,13:23:52,"[241, 200, 208, 205]","[""05:29:37"", ""07:12:42"", ""09:31:23"", ""13:23:52""]"
82,81,13:47:33,14:17:36,"[0, 193]","[""13:47:33"", ""14:17:36""]"
82,83,12:14:59,13:34:15,"[0, 193, 205]","[""12:14:59"", ""13:17:45"", ""13:34:15""]"
82,85,00:46:04,01:01:04,"[205, 10]","[""00:46:04"", ""01:01:04""]"
82,88,14:08:34,14:23:34,"[0, 39]","[""14:08:34"", ""14:23:34""]"
82,89,01:13:22,01:28:22,"[164, 0]","[""01:13:22"", ""01:28:22""]"
82,90,11:41:58,14:35:41,"[0, 62, 193]","[""11:41:58"", ""12:11:59"", ""14:35:41""]"
82,92,00:54:29,01:09:30,"[99, 0]","[""00:54:29"", ""01:09:30""]"
82,94,01:06:24,01:21:24,"[99, 0]","[""01:06:24"", ""01:21:24""]"
82,95,11:57:58,14:43:26,"[0, 62, 206, 205]","[""11:57:58"", ""12:16:23"", ""14:28:26"", ""14:43:26""]"
82,96,12:19:28,05:24:22,"[4, 6, 0, 205, 165, 0]","[""12:19:28"", ""14:32:27"", ""14:47:27"", ""15:35:35"", ""05:09:21"", ""05:24:22""]"
91,3,00:40:51,01:21:08,"[209, 0]","[""00:40:51"", ""01:21:08""]"
91,5,01:44:33,01:59:43,"[209, 164]","[""01:44:33"", ""01:59:43""]"
91,6,13:23:52,13:39:25,"[164, 209]","[""13:23:52"", ""13:39:25""]"
91,8,13:12:08,13:28:12,"[164, 209]","[""13:12:08"", ""13:28:12""]"
91,10,14:25:54,14:41:25,"[164, 209]","[""14:25:54"", ""14:41:25""]"
91,12,05:55:54,06:13:37,"[0, 50]","[""05:55:54"", ""06:13:37""]"
91,15,13:53:38,14:30:54,"[0, 164, 209]","[""13:53:38"", ""14:15:21"", ""14:30:54""]"
91,16,13:54:38,14:27:00,"[0, 209]","[""13:54:38"", ""14:27:00""]"
91,17,00:36:30,01:21:52,"[209, 167, 0]","[""00:36:30"", ""00:52:07"", ""01:21:52""]"
91,18,12:49:25,13:29:13,"[0, 209]","[""12:49:25"", ""13:29:13""]"
91,19,23:48:00,07:37:52,"[209, 0, 4, 0]","[""23:48:00"", ""05:03:24"", ""05:19:48"", ""07:37:52""]"
91,23,13:52:01,14:25:08,"[0, 209]","[""13:52:01"", ""14:25:08""]"
91,25,13:55:55,14:29:02,"[0, 107, 164]","[""13:55:55"", ""14:12:21"", ""14:29:02""]"
91,27,00:14:31,01:00:54,"[209, 0]","[""00:14:31"", ""01:00:54""]"
91,28,08:13:39,08:28:40,"[209, 167]","[""08:13:39"", ""08:28:40""]"
91,29,21:56:20,22:26:21,"[0, 164]","[""21:56:20"", ""22:26:21""]"
91,31,20:48:12,21:21:09,"[0, 164, 211]","[""20:48:12"", ""21:06:05"", ""21:21:09""]"
91,33,21:53:33,22:26:54,"[0, 212]","[""21:53:33"", ""22:26:54""]"
91,34,19:54:06,22:38:55,"[0, 209]","[""19:54:06"", ""22:38:55""]"
91,35,08:55:45,09:44:24,"[209, 167, 0]","[""08:55:45"", ""09:12:03"", ""09:44:24""]"
91,36,21:54:53,22:41:57,"[0, 99, 209]","[""21:54:53"", ""22:09:53"", ""22:41:57""]"
91,37,08:12:09,08:54:47,"[209, 164, 0]","[""08:12:09"", ""08:30:43"", ""08:54:47""]"
91,38,22:01:49,22:53:21,"[0, 164]","[""22:01:49"", ""22:53:21""]"
91,39,09:56:57,10:32:51,"[209, 164, 0]","[""09:56:57"", ""10:11:57"", ""10:32:51""]"
91,40,21:46:46,22:51:13,"[0, 99, 209]","[""21:46:46"", ""22:01:47"", ""22:51:13""]"
91,44,09:29:39,09:44:41,"[209, 164]","[""09:29:39"", ""09:44:41""]"
91,45,21:52:31,22:15:59,"[0, 164]","[""21:52:31"", ""22:15:59""]"
91,46,09:40:03,09:55:47,"[209, 164]","[""09:40:03"", ""09:55:47""]"
91,47,21:10:27,21:56:03,"[0, 164, 209]","[""21:10:27"", ""21:41:01"", ""21:56:03""]"
91,48,09:15:27,09:46:53,"[209, 164, 107]","[""09:15:27"", ""09:31:50"", ""09:46:53""]"
91,49,22:39:07,23:09:33,"[0, 164]","[""22:39:07"", ""23:09:33""]"
91,50,12:22:22,12:38:19,"[209, 213]","[""12:22:22"", ""12:38:19""]"
91,52,09:46:16,10:19:37,"[209, 0]","[""09:46:16"", ""10:19:37""]"
91,55,22:43:25,23:16:36,"[0, 209]","[""22:43:25"", ""23:16:36""]"
91,57,22:48:37,23:07:33,"[0, 164]","[""22:48:37"", ""23:07:33""]"
91,58,07:44:09,07:59:34,"[209, 167]","[""07:44:09"", ""07:59:34""]"
91,59,21:17:34,21:45:06,"[0, 164]","[""21:17:34"", ""21:45:06""]"
91,62,22:26:46,22:41:49,"[164, 209]","[""22:26:46"", ""22:41:49""]"
91,63,07:58:27,08:46:28,"[209, 164, 0]","[""07:58:27"", ""08:13:31"", ""08:46:28""]"
91,64,18:48:15,19:09:56,"[0, 164]","[""18:48:15"", ""19:09:56""]"
91,65,09:04:09,09:19:11,"[209, 164]","[""09:04:09"", ""09:19:11""]"
91,66,19:12:15,19:31:33,"[211, 213]","[""19:12:15"", ""19:31:33""]"
91,67,08:28:37,09:13:06,"[209, 211, 0]","[""08:28:37"", ""08:44:19"", ""09:13:06""]"
91,69,11:32:07,12:45:53,"[209, 213, 0]","[""11:32:07"", ""12:13:31"", ""12:45:53""]"
91,71,09:05:54,09:42:49,"[209, 164, 0]","[""09:05:54"", ""09:20:54"", ""09:42:49""]"
91,72,20:02:16,21:38:04,"[0, 164, 209]","[""20:02:16"", ""21:20:07"", ""21:38:04""]"
91,73,09:17:47,09:53:22,"[209, 164, 0]","[""09:17:47"", ""09:33:13"", ""09:53:22""]"
91,74,09:07:57,09:22:58,"[209, 164]","[""09:07:57"", ""09:22:58""]"
91,77,15:10:46,15:26:57,"[211, 164]","[""15:10:46"", ""15:26:57""]"
91,79,09:23:00,12:03:57,"[209, 213]","[""09:23:00"", ""12:03:57""]"
91,80,22:37:37,23:26:25,"[0, 164, 209]","[""22:37:37"", ""23:11:22"", ""23:26:25""]"
91,81,09:43:15,10:28:39,"[209, 211]","[""09:43:15"", ""10:28:39""]"
91,82,23:05:31,23:20:31,"[164, 209]","[""23:05:31"", ""23:20:31""]"
91,84,22:07:45,22:37:51,"[0, 209]","[""22:07:45"", ""22:37:51""]"
91,85,09:55:53,10:11:27,"[209, 164]","[""09:55:53"", ""10:11:27""]"
91,86,21:50:23,22:33:50,"[0, 209]","[""21:50:23"", ""22:33:50""]"
91,87,09:20:13,09:35:18,"[209, 164]","[""09:20:13"", ""09:35:18""]"
91,88,23:07:37,23:25:09,"[164, 209]","[""23:07:37"", ""23:25:09""]"
91,89,22:27:50,22:45:19,"[164, 209]","[""22:27:50"", ""22:45:19""]"
91,93,22:06:19,22:45:06,"[0, 209]","[""22:06:19"", ""22:45:06""]"
91,95,22:24:34,22:43:07,"[164, 209]","[""22:24:34"", ""22:43:07""]"
91,98,23:09:07,23:27:41,"[164, 209]","[""23:09:07"", ""23:27:41""]"
96,1,10:09:29,00:45:34,"[0, 34, 0]","[""10:09:29"", ""13:19:26"", ""00:45:34""]"
96,2,11:31:28,12:01:34,"[0, 3]","[""11:31:28"", ""12:01:34""]"
96,3,05:02:23,09:55:04,"[33, 0, 164]","[""05:02:23"", ""05:17:23"", ""09:55:04""]"
96,6,00:56:30,05:55:23,"[0, 18, 6, 0]","[""00:56:30"", ""04:01:51"", ""05:40:23"", ""05:55:23""]"
96,11,00:43:01,00:58:01,"[3, 0]","[""00:43:01"", ""00:58:01""]"
96,12,12:39:22,14:52:07,"[0, 34, 0, 3, 0, 34]","[""12:39:22"", ""13:10:32"", ""01:01:36"", ""09:50:35"", ""10:05:35"", ""14:52:07""]"
96,13,08:41:29,12:51:51,"[0, 164, 214, 215, 0]","[""08:41:29"", ""09:15:48"", ""09:46:36"", ""12:21:16"", ""12:51:51""]"
96,14,04:26:05,04:41:06,"[33, 0]","[""04:26:05"", ""04:41:06""]"
96,18,10:04:05,15:31:36,"[0, 34]","[""10:04:05"", ""15:31:36""]"
96,20,10:00:05,14:02:36,"[0, 34]","[""10:00:05"", ""14:02:36""]"
96,21,01:06:24,01:21:24,"[34, 0]","[""01:06:24"", ""01:21:24""]"
96,26,01:08:53,01:23:54,"[34, 0]","[""01:08:53"", ""01:23:54""]"
96,27,12:18:35,13:18:54,"[0, 3]","[""12:18:35"", ""13:18:54""]"
96,31,14:38:29,14:53:30,"[0, 3]","[""14:38:29"", ""14:53:30""]"
96,32,01:18:35,01:33:35,"[34, 0]","[""01:18:35"", ""01:33:35""]"
96,34,01:23:05,01:53:06,"[22, 0]","[""01:23:05"", ""01:53:06""]"
96,35,10:36:22,15:42:54,"[0, 34]","[""10:36:22"", ""15:42:54""]"
96,40,01:06:35,01:21:36,"[34, 0]","[""01:06:35"", ""01:21:36""]"
96,42,01:16:53,01:31:54,"[34, 0]","[""01:16:53"", ""01:31:54""]"
96,44,01:05:35,01:20:36,"[34, 0]","[""01:05:35"", ""01:20:36""]"
96,48,01:42:35,01:57:36,"[34, 0]","[""01:42:35"", ""01:57:36""]"
96,49,11:43:35,05:22:58,"[214, 216, 215, 164, 0, 34, 0, 33, 34, 33, 34]","[""11:43:35"", ""12:13:36"", ""14:09:46"", ""14:24:46"", ""14:40:01"", ""14:55:47"", ""00:11:13"", ""04:09:05"", ""04:48:23"", ""05:07:58"", ""05:22:58""]"
96,51,01:38:35,01:53:36,"[3, 0]","[""01:38:35"", ""01:53:36""]"
96,52,13:57:59,14:29:12,"[0, 34]","[""13:57:59"", ""14:29:12""]"
96,53,13:52:05,14:22:06,"[0, 34]","[""13:52:05"", ""14:22:06""]"
96,54,01:15:59,01:30:59,"[34, 0]","[""01:15:59"", ""01:30:59""]"
96,55,13:03:05,13:33:09,"[0, 34]","[""13:03:05"", ""13:33:09""]"
96,57,10:13:23,11:56:57,"[0, 3, 19, 217, 34]","[""10:13:23"", ""10:28:24"", ""11:11:24"", ""11:26:25"", ""11:56:57""]"
96,59,08:29:53,13:24:46,"[0, 214, 210, 214, 164, 0, 34]","[""08:29:53"", ""08:59:54"", ""09:29:55"", ""10:19:10"", ""12:53:18"", ""13:09:45"", ""13:24:46""]"
96,60,01:47:35,02:02:36,"[34, 0]","[""01:47:35"", ""02:02:36""]"
96,63,13:09:01,13:24:02,"[0, 34]","[""13:09:01"", ""13:24:02""]"
96,64,13:41:38,14:26:38,"[0, 34]","[""13:41:38"", ""14:26:38""]"
96,66,03:54:29,06:07:21,"[0, 6, 0]","[""03:54:29"", ""05:46:23"", ""06:07:21""]"
96,68,11:58:59,13:15:39,"[214, 215, 126, 34]","[""11:58:59"", ""12:15:37"", ""13:00:38"", ""13:15:39""]"
96,69,01:45:04,09:50:00,"[34, 0, 218, 140, 25]","[""01:45:04"", ""02:00:04"", ""03:31:28"", ""09:04:59"", ""09:50:00""]"
96,70,13:13:11,16:35:21,"[0, 34]","[""13:13:11"", ""16:35:21""]"
96,72,01:52:59,02:07:59,"[3, 0]","[""01:52:59"", ""02:07:59""]"
96,74,01:54:53,02:09:54,"[3, 0]","[""01:54:53"", ""02:09:54""]"
